Height,Weight,Sex,Shifted Height,Shifted Weight,Sex,,Avg height,Avg weight
159.79,78.78,Female,-1.560426667,10.37939,0,,,
171.36,77.91,Male,10.00957333,9.50939,1,,,
172.03,43.83,Male,10.67957333,-24.57061,1,,,
153.9,58.39,Female,-7.450426667,-10.01061,0,,,
149.64,60.07,Female,-11.71042667,-8.33061,0,,,
160.18,54.73,Male,-1.170426667,-13.67061,1,,,
65.8,70.86,Male,-95.55042667,2.45939,1,,,
150.77,65.7,Female,-10.58042667,-2.70061,0,,,
149.9,73.31,Male,-11.45042667,4.90939,1,,,
153.51,66.41,Male,-7.840426667,-1.99061,1,,,
190.24,88.21,Male,28.88957333,19.80939,1,,,
160.95,115.13,Male,-0.400426667,46.72939,1,,,
161.04,56.25,Female,-0.310426667,-12.15061,0,,,
169.57,53.31,Male,8.219573333,-15.09061,1,,,
171.44,54.65,Female,10.08957333,-13.75061,0,,,
161.17,73.61,Female,-0.180426667,5.20939,0,,,
149.69,45.32,Female,-11.66042667,-23.08061,0,,,
143.43,77.2,Female,-17.92042667,8.79939,0,,,
171.58,75.64,Male,10.22957333,7.23939,1,,,
177.33,111.45,Male,15.97957333,43.04939,1,,,
161.71,55.76,Female,0.359573333,-12.64061,0,,,
162.77,59.37,Female,1.419573333,-9.03061,0,,,
165.54,67.11,Male,4.189573333,-1.29061,1,,,
176.67,106.64,Male,15.31957333,38.23939,1,,,
142.82,40.88,Female,-18.53042667,-27.52061,0,,,
154.62,63.13,Female,-6.730426667,-5.27061,0,,,
153.1,61.88,Female,-8.250426667,-6.52061,0,,,
177.73,67.7,Male,16.37957333,-0.70061,1,,,
141.48,35.17,Female,-19.87042667,-33.23061,0,,,
182.6,75.62,Male,21.24957333,7.21939,1,,,
179,79.02,Male,17.64957333,10.61939,1,,,
161.36,69.38,Male,0.009573333,0.97939,1,,,
147.63,68.53,Female,-13.72042667,0.12939,0,,,
139.84,56.88,Female,-21.51042667,-11.52061,0,,,
149.21,42.02,Female,-12.14042667,-26.38061,0,,,
130.58,39.73,Female,-30.77042667,-28.67061,0,,,
161.37,41.95,Female,0.019573333,-26.45061,0,,,
134.17,50.11,Female,-27.18042667,-18.29061,0,,,
125.41,78.22,Female,-35.94042667,9.81939,0,,,
178.88,69.79,Male,17.52957333,1.38939,1,,,
144.04,50.87,Female,-17.31042667,-17.53061,0,,,
169.61,61.47,Male,8.259573333,-6.93061,1,,,
168.28,55.07,Male,6.929573333,-13.33061,1,,,
158.17,62.37,Female,-3.180426667,-6.03061,0,,,
158.78,87.74,Male,-2.570426667,19.33939,1,,,
167.45,74.09,Male,6.099573333,5.68939,1,,,
157.49,78.29,Male,-3.860426667,9.88939,1,,,
174.73,77.3,Male,13.37957333,8.89939,1,,,
169.34,47.52,Male,7.989573333,-20.88061,1,,,
170.98,41.98,Male,9.629573333,-26.42061,1,,,
174.27,74.9,Male,12.91957333,6.49939,1,,,
156.78,95.98,Male,-4.570426667,27.57939,1,,,
156.81,49.08,Female,-4.540426667,-19.32061,0,,,
134.31,79.76,Female,-27.04042667,11.35939,0,,,
184.97,75.04,Male,23.61957333,6.63939,1,,,
166.12,72.14,Male,4.769573333,3.73939,1,,,
168.43,96.4,Male,7.079573333,27.99939,1,,,
129.95,64.12,Female,-31.40042667,-4.28061,0,,,
156.96,65.59,Female,-4.390426667,-2.81061,0,,,
169.66,72.27,Male,8.309573333,3.86939,1,,,
155.23,69.47,Female,-6.120426667,1.06939,0,,,
154.94,73.28,Female,-6.410426667,4.87939,0,,,
146.8,97.19,Female,-14.55042667,28.78939,0,,,
148.58,60.94,Female,-12.77042667,-7.46061,0,,,
157.52,65.39,Female,-3.830426667,-3.01061,0,,,
159.2,73.3,Female,-2.150426667,4.89939,0,,,
164.44,63.33,Male,3.089573333,-5.07061,1,,,
190.4,64.54,Male,29.04957333,-3.86061,1,,,
162.18,90.36,Male,0.829573333,21.95939,1,,,
178.45,91.83,Male,17.09957333,23.42939,1,,,
183.14,56.73,Male,21.78957333,-11.67061,1,,,
133.77,60.12,Female,-27.58042667,-8.28061,0,,,
162.11,65.87,Female,0.759573333,-2.53061,0,,,
172.92,64.45,Male,11.56957333,-3.95061,1,,,
161.87,90.31,Male,0.519573333,21.90939,1,,,
150.51,56.63,Female,-10.84042667,-11.77061,0,,,
139.31,63.84,Female,-22.04042667,-4.56061,0,,,
179.87,70.35,Male,18.51957333,1.94939,1,,,
174.15,54.58,Male,12.79957333,-13.82061,1,,,
167.17,78.57,Male,5.819573333,10.16939,1,,,
173.96,67.85,Male,12.60957333,-0.55061,1,,,
177.69,8.53,Male,16.33957333,-59.87061,1,,,
145.17,55.25,Female,-16.18042667,-13.15061,0,,,
146.51,55.76,Female,-14.84042667,-12.64061,0,,,
165.82,44.16,Male,4.469573333,-24.24061,1,,,
165.35,57.76,Female,3.999573333,-10.64061,0,,,
159.11,72.39,Female,-2.240426667,3.98939,0,,,
156.03,79.19,Male,-5.320426667,10.78939,1,,,
157.93,43.29,Female,-3.420426667,-25.11061,0,,,
171.84,64.56,Female,10.48957333,-3.84061,0,,,
176.54,91.71,Male,15.18957333,23.30939,1,,,
182.08,84.92,Male,20.72957333,16.51939,1,,,
182.13,74.19,Male,20.77957333,5.78939,1,,,
140.57,75.91,Female,-20.78042667,7.50939,0,,,
151.26,47.44,Female,-10.09042667,-20.96061,0,,,
181.46,72,Male,20.10957333,3.59939,1,,,
182.07,92.97,Male,20.71957333,24.56939,1,,,
175.87,82.03,Female,14.51957333,13.62939,0,,,
143.21,53.6,Female,-18.14042667,-14.80061,0,,,
123.01,40.55,Female,-38.34042667,-27.85061,0,,,
132.34,61.38,Female,-29.01042667,-7.02061,0,,,
147.21,69.67,Female,-14.14042667,1.26939,0,,,
165.64,74,Male,4.289573333,5.59939,1,,,
173.55,71.11,Male,12.19957333,2.70939,1,,,
175.85,54.61,Male,14.49957333,-13.79061,1,,,
154.37,80.76,Male,-6.980426667,12.35939,1,,,
159.27,75.04,Male,-2.080426667,6.63939,1,,,
166.14,76.14,Male,4.789573333,7.73939,1,,,
161.03,54.43,Female,-0.320426667,-13.97061,0,,,
164.91,64.94,Female,3.559573333,-3.46061,0,,,
149.19,53.17,Female,-12.16042667,-15.23061,0,,,
160.31,59.77,Female,-1.040426667,-8.63061,0,,,
178.36,65.5,Male,17.00957333,-2.90061,1,,,
164.21,82.78,Male,2.859573333,14.37939,1,,,
169.82,78.2,Male,8.469573333,9.79939,1,,,
133.91,69.58,Female,-27.44042667,1.17939,0,,,
147.2,51.42,Female,-14.15042667,-16.98061,0,,,
162.74,48.24,Female,1.389573333,-20.16061,0,,,
152.89,65.97,Female,-8.460426667,-2.43061,0,,,
140.33,59.67,Female,-21.02042667,-8.73061,0,,,
150.45,66.36,Female,-10.90042667,-2.04061,0,,,
136.3,76.74,Female,-25.05042667,8.33939,0,,,
182.76,64.3,Female,21.40957333,-4.10061,0,,,
167.2,76.72,Male,5.849573333,8.31939,1,,,
162.41,71.65,Male,1.059573333,3.24939,1,,,
162.74,71.61,Male,1.389573333,3.20939,1,,,
150.03,72.18,Female,-11.32042667,3.77939,0,,,
179.98,54.69,Male,18.62957333,-13.71061,1,,,
175.96,67.06,Male,14.60957333,-1.34061,1,,,
154.7,56.52,Male,-6.650426667,-11.88061,1,,,
167.71,67.4,Male,6.359573333,-1.00061,1,,,
163.43,75.8,Male,2.079573333,7.39939,1,,,
170.2,76.61,Male,8.849573333,8.20939,1,,,
133.15,76.96,Female,-28.20042667,8.55939,0,,,
147.22,67.79,Female,-14.13042667,-0.61061,0,,,
163.16,52.76,Female,1.809573333,-15.64061,0,,,
173.82,43.39,Female,12.46957333,-25.01061,0,,,
139.34,58.23,Female,-22.01042667,-10.17061,0,,,
150.13,59.64,Female,-11.22042667,-8.76061,0,,,
167.16,58.73,Male,5.809573333,-9.67061,1,,,
164.2,89.87,Male,2.849573333,21.46939,1,,,
178.19,81.54,Male,16.83957333,13.13939,1,,,
161.88,58.92,Female,0.529573333,-9.48061,0,,,
149.51,44.5,Female,-11.84042667,-23.90061,0,,,
160.42,72.48,Female,-0.930426667,4.07939,0,,,
158.65,66.36,Male,-2.700426667,-2.04061,1,,,
178.89,80.45,Male,17.53957333,12.04939,1,,,
162.97,68.25,Male,1.619573333,-0.15061,1,,,
176.61,54.17,Male,15.25957333,-14.23061,1,,,
179.06,79.68,Male,17.70957333,11.27939,1,,,
172.7,66.75,Male,11.34957333,-1.65061,1,,,
174.21,73.67,Male,12.85957333,5.26939,1,,,
164.47,83.06,Male,3.119573333,14.65939,1,,,
161.59,61.75,Female,0.239573333,-6.65061,0,,,
151.22,64.72,Female,-10.13042667,-3.68061,0,,,
137.55,60.38,Female,-23.80042667,-8.02061,0,,,
145.83,50.93,Female,-15.52042667,-17.47061,0,,,
178.35,53.49,Male,16.99957333,-14.91061,1,,,
170.34,41,Male,8.989573333,-27.40061,1,,,
161.35,58.95,Male,-0.000426667,-9.45061,1,,,
130.47,69.53,Female,-30.88042667,1.12939,0,,,
167.52,67.25,Female,6.169573333,-1.15061,0,,,
176.15,91.66,Male,14.79957333,23.25939,1,,,
180.51,70.24,Male,19.15957333,1.83939,1,,,
150.79,57.52,Female,-10.56042667,-10.88061,0,,,
159.79,60.26,Female,-1.560426667,-8.14061,0,,,
154.36,93.29,Male,-6.990426667,24.88939,1,,,
160.8,88.08,Male,-0.550426667,19.67939,1,,,
161.69,80.92,Male,0.339573333,12.51939,1,,,
157.24,90.31,Male,-4.110426667,21.90939,1,,,
171.33,63.09,Male,9.979573333,-5.31061,1,,,
148.66,79.58,Female,-12.69042667,11.17939,0,,,
157.21,73.77,Female,-4.140426667,5.36939,0,,,
158.41,56.41,Female,-2.940426667,-11.99061,0,,,
143.54,63.09,Female,-17.81042667,-5.31061,0,,,
137.9,54.3,Female,-23.45042667,-14.10061,0,,,
159.51,56.81,Female,-1.840426667,-11.59061,0,,,
185.56,69.82,Male,24.20957333,1.41939,1,,,
166.04,69.78,Male,4.689573333,1.37939,1,,,
155.72,58.36,Female,-5.630426667,-10.04061,0,,,
166.51,58.32,Female,5.159573333,-10.08061,0,,,
132.88,80.07,Female,-28.47042667,11.66939,0,,,
130.99,82.67,Female,-30.36042667,14.26939,0,,,
149.17,56.44,Female,-12.18042667,-11.96061,0,,,
148.27,74.45,Female,-13.08042667,6.04939,0,,,
163.55,83.33,Male,2.199573333,14.92939,1,,,
167.63,69.5,Male,6.279573333,1.09939,1,,,
179.24,68.33,Male,17.88957333,-0.07061,1,,,
170.66,65.07,Male,9.309573333,-3.33061,1,,,
171.38,56.95,Male,10.02957333,-11.45061,1,,,
145.22,46.15,Female,-16.13042667,-22.25061,0,,,
135.23,65.19,Female,-26.12042667,-3.21061,0,,,
145.27,54.57,Female,-16.08042667,-13.83061,0,,,
127.77,50.4,Female,-33.58042667,-18.00061,0,,,
187.13,52.4,Male,25.77957333,-16.00061,1,,,
173.69,76.54,Male,12.33957333,8.13939,1,,,
163.53,57.3,Male,2.179573333,-11.10061,1,,,
152.35,65.55,Male,-9.000426667,-2.85061,1,,,
167.56,110.79,Male,6.209573333,42.38939,1,,,
183.19,96.57,Male,21.83957333,28.16939,1,,,
137.9,67.28,Female,-23.45042667,-1.12061,0,,,
145.56,51.99,Female,-15.79042667,-16.41061,0,,,
174.56,70.31,Female,13.20957333,1.90939,0,,,
161.06,53.96,Female,-0.290426667,-14.44061,0,,,
155.13,68.78,Female,-6.220426667,0.37939,0,,,
152.85,54.75,Female,-8.500426667,-13.65061,0,,,
152.19,56.79,Female,-9.160426667,-11.61061,0,,,
173.38,93.71,Male,12.02957333,25.30939,1,,,
166.25,76.15,Male,4.899573333,7.74939,1,,,
182.59,49.65,Male,21.23957333,-18.75061,1,,,
147.76,68.74,Female,-13.59042667,0.33939,0,,,
133.57,55.3,Female,-27.78042667,-13.10061,0,,,
168.86,70.45,Male,7.509573333,2.04939,1,,,
169.55,68.11,Male,8.199573333,-0.29061,1,,,
157.98,82.84,Male,-3.370426667,14.43939,1,,,
181.59,98.41,Male,20.23957333,30.00939,1,,,
170.21,60.88,Male,8.859573333,-7.52061,1,,,
142.54,74.82,Female,-18.81042667,6.41939,0,,,
166.64,68.77,Female,5.289573333,0.36939,0,,,
145.38,93.04,Female,-15.97042667,24.63939,0,,,
149.68,69.46,Female,-11.67042667,1.05939,0,,,
155.18,56.27,Female,-6.170426667,-12.13061,0,,,
147.4,49.25,Female,-13.95042667,-19.15061,0,,,
151.13,67.52,Female,-10.22042667,-0.88061,0,,,
170.04,88.08,Male,8.689573333,19.67939,1,,,
185.34,86.72,Male,23.98957333,18.31939,1,,,
156.23,64,Male,-5.120426667,-4.40061,1,,,
168.71,54.57,Male,7.359573333,-13.83061,1,,,
179.18,81.96,Male,17.82957333,13.55939,1,,,
155.24,66.71,Female,-6.110426667,-1.69061,0,,,
143.47,70.61,Female,-17.88042667,2.20939,0,,,
166.45,66.08,Female,5.099573333,-2.32061,0,,,
142.21,50.24,Female,-19.14042667,-18.16061,0,,,
146.44,53.28,Female,-14.91042667,-15.12061,0,,,
143.07,56.89,Female,-18.28042667,-11.51061,0,,,
179.8,70.73,Male,18.44957333,2.32939,1,,,
173.15,65.88,Male,11.79957333,-2.52061,1,,,
162.08,70.18,Male,0.729573333,1.77939,1,,,
148.05,82.05,Female,-13.30042667,13.64939,0,,,
150.69,44.81,Female,-10.66042667,-23.59061,0,,,
140.83,67.83,Female,-20.52042667,-0.57061,0,,,
141.52,51.96,Female,-19.83042667,-16.44061,0,,,
183.92,75.7,Male,22.56957333,7.29939,1,,,
153.12,53.03,Female,-8.230426667,-15.37061,0,,,
172.83,72.81,Male,11.47957333,4.40939,1,,,
160.47,92.82,Male,-0.880426667,24.41939,1,,,
130.47,53.51,Female,-30.88042667,-14.89061,0,,,
153.56,42.89,Female,-7.790426667,-25.51061,0,,,
124.93,87.03,Female,-36.42042667,18.62939,0,,,
141.66,62.73,Female,-19.69042667,-5.67061,0,,,
174.54,50.55,Male,13.18957333,-17.85061,1,,,
148.35,63.91,Female,-13.00042667,-4.49061,0,,,
150.08,65.92,Female,-11.27042667,-2.48061,0,,,
155.63,48.89,Male,-5.720426667,-19.51061,1,,,
163.97,57.18,Female,2.619573333,-11.22061,0,,,
160.38,77.49,Female,-0.970426667,9.08939,0,,,
145.01,66.28,Female,-16.34042667,-2.12061,0,,,
162.43,80.49,Female,1.079573333,12.08939,0,,,
137.97,63.67,Female,-23.38042667,-4.73061,0,,,
145.89,80.52,Female,-15.46042667,12.11939,0,,,
180.38,52.64,Male,19.02957333,-15.76061,1,,,
145.05,66.65,Male,-16.30042667,-1.75061,1,,,
190.41,90.25,Male,29.05957333,21.84939,1,,,
154.37,73.72,Female,-6.980426667,5.31939,0,,,
150.07,60.31,Female,-11.28042667,-8.09061,0,,,
138.9,71.77,Female,-22.45042667,3.36939,0,,,
168.03,90.04,Male,6.679573333,21.63939,1,,,
170.24,80.65,Male,8.889573333,12.24939,1,,,
167.49,69.19,Male,6.139573333,0.78939,1,,,
168.58,54.72,Male,7.229573333,-13.68061,1,,,
179.05,66.42,Male,17.69957333,-1.98061,1,,,
172.03,80.42,Male,10.67957333,12.01939,1,,,
176.59,72.05,Male,15.23957333,3.64939,1,,,
165.14,57.87,Female,3.789573333,-10.53061,0,,,
147.23,63.7,Female,-14.12042667,-4.70061,0,,,
173.56,73.2,Male,12.20957333,4.79939,1,,,
193.28,82.5,Male,31.92957333,14.09939,1,,,
174.55,67.31,Male,13.19957333,-1.09061,1,,,
141.7,46.64,Female,-19.65042667,-21.76061,0,,,
158.56,61.1,Female,-2.790426667,-7.30061,0,,,
152.4,37.26,Female,-8.950426667,-31.14061,0,,,
157.92,64.36,Female,-3.430426667,-4.04061,0,,,
166.67,48.03,Male,5.319573333,-20.37061,1,,,
177.47,98.54,Male,16.11957333,30.13939,1,,,
169.32,90.45,Male,7.969573333,22.04939,1,,,
134.83,68.27,Female,-26.52042667,-0.13061,0,,,
143.62,62.91,Female,-17.73042667,-5.49061,0,,,
162.01,66.45,Male,0.659573333,-1.95061,1,,,
167.34,61.63,Male,5.989573333,-6.77061,1,,,
150.25,86.49,Female,-11.10042667,18.08939,0,,,
166.74,70.41,Female,5.389573333,2.00939,0,,,
155.93,68.56,Male,-5.420426667,0.15939,1,,,
152.98,51.93,Female,-8.370426667,-16.47061,0,,,
164.73,44.72,Female,3.379573333,-23.68061,0,,,
148.54,55.62,Female,-12.81042667,-12.78061,0,,,
176.22,72.14,Female,14.86957333,3.73939,0,,,
178.35,57.68,Male,16.99957333,-10.72061,1,,,
171.54,72.37,Male,10.18957333,3.96939,1,,,
171.94,81.86,Male,10.58957333,13.45939,1,,,
150.81,24.57,Female,-10.54042667,-43.83061,0,,,
134.01,34.21,Female,-27.34042667,-34.19061,0,,,
119.34,55.83,Female,-42.01042667,-12.57061,0,,,
156.14,31.39,Female,-5.210426667,-37.01061,0,,,
126.4,75.09,Female,-34.95042667,6.68939,0,,,
176.38,67.44,Male,15.02957333,-0.96061,1,,,
176.95,63.66,Male,15.59957333,-4.74061,1,,,
139.08,62.56,Female,-22.27042667,-5.84061,0,,,
140.72,48.6,Female,-20.63042667,-19.80061,0,,,
155.85,60.11,Female,-5.500426667,-8.29061,0,,,
136.54,49.96,Female,-24.81042667,-18.44061,0,,,
151.85,63.28,Male,-9.500426667,-5.12061,1,,,
181.89,89.08,Male,20.53957333,20.67939,1,,,
183.47,84.43,Male,22.11957333,16.02939,1,,,
158.16,102.04,Male,-3.190426667,33.63939,1,,,
150.62,92.91,Female,-10.73042667,24.50939,0,,,
151.78,48.93,Female,-9.570426667,-19.47061,0,,,
167.03,89.34,Male,5.679573333,20.93939,1,,,
147.52,62.7,Female,-13.83042667,-5.70061,0,,,
157.38,54.86,Female,-3.970426667,-13.54061,0,,,
183.48,77.01,Male,22.12957333,8.60939,1,,,
183.61,85.87,Male,22.25957333,17.46939,1,,,
154.05,91.01,Male,-7.300426667,22.60939,1,,,
158.74,75.16,Female,-2.610426667,6.75939,0,,,
144.26,50.34,Female,-17.09042667,-18.06061,0,,,
152.49,40.3,Female,-8.860426667,-28.10061,0,,,
163.95,73.62,Female,2.599573333,5.21939,0,,,
178.97,73.16,Male,17.61957333,4.75939,1,,,
152.01,72.02,Male,-9.340426667,3.61939,1,,,
166.03,100.28,Male,4.679573333,31.87939,1,,,
166.75,85.73,Male,5.399573333,17.32939,1,,,
169.63,66.27,Male,8.279573333,-2.13061,1,,,
179.32,95.28,Male,17.96957333,26.87939,1,,,
147.79,55.48,Female,-13.56042667,-12.92061,0,,,
168,46.45,Male,6.649573333,-21.95061,1,,,
176.07,55.8,Male,14.71957333,-12.60061,1,,,
154.85,66.26,Female,-6.500426667,-2.14061,0,,,
145.32,83.69,Female,-16.03042667,15.28939,0,,,
154.8,42.44,Female,-6.550426667,-25.96061,0,,,
136.57,55.27,Female,-24.78042667,-13.13061,0,,,
176.88,76.43,Male,15.52957333,8.02939,1,,,
137.71,67.82,Female,-23.64042667,-0.58061,0,,,
165.35,56.45,Female,3.999573333,-11.95061,0,,,
130.76,59.97,Female,-30.59042667,-8.43061,0,,,
146.42,76.25,Female,-14.93042667,7.84939,0,,,
153.52,69.57,Female,-7.830426667,1.16939,0,,,
170.95,66.37,Male,9.599573333,-2.03061,1,,,
175.94,76.27,Male,14.58957333,7.86939,1,,,
168.62,88.93,Male,7.269573333,20.52939,1,,,
151.78,70.7,Female,-9.570426667,2.29939,0,,,
139.88,50.47,Female,-21.47042667,-17.93061,0,,,
156.62,86.86,Male,-4.730426667,18.45939,1,,,
150.34,83.63,Male,-11.01042667,15.22939,1,,,
159.5,53.37,Female,-1.850426667,-15.03061,0,,,
167.84,67.84,Female,6.489573333,-0.56061,0,,,
162.51,64.87,Male,1.159573333,-3.53061,1,,,
171.46,89.4,Male,10.10957333,20.99939,1,,,
162.9,56.46,Female,1.549573333,-11.94061,0,,,
151.81,50.08,Female,-9.540426667,-18.32061,0,,,
142.98,61.67,Female,-18.37042667,-6.73061,0,,,
167.87,52.88,Female,6.519573333,-15.52061,0,,,
139.13,67.6,Female,-22.22042667,-0.80061,0,,,
174.42,44.91,Female,13.06957333,-23.49061,0,,,
150.01,53.48,Female,-11.34042667,-14.92061,0,,,
154.18,64.59,Female,-7.170426667,-3.81061,0,,,
179.03,58.24,Male,17.67957333,-10.16061,1,,,
155.27,56.57,Male,-6.080426667,-11.83061,1,,,
162.3,52.12,Female,0.949573333,-16.28061,0,,,
172.27,80.59,Male,10.91957333,12.18939,1,,,
175.79,71.99,Male,14.43957333,3.58939,1,,,
145.63,67.91,Female,-15.72042667,-0.49061,0,,,
148.96,80.21,Female,-12.39042667,11.80939,0,,,
141.22,83.79,Female,-20.13042667,15.38939,0,,,
147.54,64.61,Female,-13.81042667,-3.79061,0,,,
143.92,55.65,Female,-17.43042667,-12.75061,0,,,
173.6,81.7,Male,12.24957333,13.29939,1,,,
141.29,51.61,Male,-20.06042667,-16.79061,1,,,
184.21,90.21,Male,22.85957333,21.80939,1,,,
169.65,70.62,Male,8.299573333,2.21939,1,,,
171.15,62.33,Male,9.799573333,-6.07061,1,,,
153.27,85.02,Female,-8.080426667,16.61939,0,,,
160.03,67.01,Male,-1.320426667,-1.39061,1,,,
148.76,101.64,Male,-12.59042667,33.23939,1,,,
172.65,79.71,Male,11.29957333,11.30939,1,,,
127.82,56.02,Female,-33.53042667,-12.38061,0,,,
159.74,53.51,Female,-1.610426667,-14.89061,0,,,
160.29,63.48,Female,-1.060426667,-4.92061,0,,,
166.16,73.32,Female,4.809573333,4.91939,0,,,
160.52,91.49,Male,-0.830426667,23.08939,1,,,
173.16,86.22,Male,11.80957333,17.81939,1,,,
169.89,97.34,Male,8.539573333,28.93939,1,,,
181.57,71.67,Male,20.21957333,3.26939,1,,,
189.61,55.04,Male,28.25957333,-13.36061,1,,,
170.95,96.34,Male,9.599573333,27.93939,1,,,
166.31,72.28,Male,4.959573333,3.87939,1,,,
163.82,67.17,Female,2.469573333,-1.23061,0,,,
139.58,72.78,Female,-21.77042667,4.37939,0,,,
161.15,68.59,Male,-0.200426667,0.18939,1,,,
158.18,66.24,Male,-3.170426667,-2.16061,1,,,
143.22,76.3,Female,-18.13042667,7.89939,0,,,
141.04,75.17,Female,-20.31042667,6.76939,0,,,
160.71,92.59,Female,-0.640426667,24.18939,0,,,
128.28,57.88,Female,-33.07042667,-10.52061,0,,,
141.22,39.56,Female,-20.13042667,-28.84061,0,,,
161.33,82.71,Female,-0.020426667,14.30939,0,,,
158.38,92.29,Male,-2.970426667,23.88939,1,,,
160.56,76.94,Male,-0.790426667,8.53939,1,,,
158.71,76.64,Male,-2.640426667,8.23939,1,,,
172.54,64.66,Male,11.18957333,-3.74061,1,,,
179.69,77.05,Male,18.33957333,8.64939,1,,,
162.62,68.61,Male,1.269573333,0.20939,1,,,
158.53,57.53,Female,-2.820426667,-10.87061,0,,,
144.74,52.28,Female,-16.61042667,-16.12061,0,,,
161.33,74.64,Female,-0.020426667,6.23939,0,,,
121.77,72.93,Female,-39.58042667,4.52939,0,,,
172.84,45.13,Male,11.48957333,-23.27061,1,,,
163.57,99.45,Male,2.219573333,31.04939,1,,,
169.91,85.81,Male,8.559573333,17.40939,1,,,
165.17,61.73,Female,3.819573333,-6.67061,0,,,
157.9,72.49,Female,-3.450426667,4.08939,0,,,
166.4,86.8,Male,5.049573333,18.39939,1,,,
149.18,52.37,Female,-12.17042667,-16.03061,0,,,
157.42,68.6,Female,-3.930426667,0.19939,0,,,
149.25,69.32,Female,-12.10042667,0.91939,0,,,
136.55,56.55,Female,-24.80042667,-11.85061,0,,,
153.65,68.04,Female,-7.700426667,-0.36061,0,,,
129.43,80.96,Female,-31.92042667,12.55939,0,,,
155.94,56.45,Female,-5.410426667,-11.95061,0,,,
139.71,78,Female,-21.64042667,9.59939,0,,,
154.39,84.92,Female,-6.960426667,16.51939,0,,,
177.92,86.59,Male,16.56957333,18.18939,1,,,
166.95,113.09,Male,5.599573333,44.68939,1,,,
158.41,56.87,Male,-2.940426667,-11.53061,1,,,
164.6,52.15,Male,3.249573333,-16.25061,1,,,
156.14,54.86,Female,-5.210426667,-13.54061,0,,,
141.74,68.18,Female,-19.61042667,-0.22061,0,,,
183.67,73.92,Male,22.31957333,5.51939,1,,,
151.2,64.45,Male,-10.15042667,-3.95061,1,,,
162.86,74.08,Male,1.509573333,5.67939,1,,,
136.53,60.39,Female,-24.82042667,-8.01061,0,,,
157.44,84.59,Female,-3.910426667,16.18939,0,,,
138.41,70.69,Female,-22.94042667,2.28939,0,,,
151.97,82.26,Female,-9.380426667,13.85939,0,,,
146.49,63.73,Female,-14.86042667,-4.67061,0,,,
142.71,71.76,Female,-18.64042667,3.35939,0,,,
173.93,50,Male,12.57957333,-18.40061,1,,,
178.33,72.97,Male,16.97957333,4.56939,1,,,
176.93,98.45,Male,15.57957333,30.04939,1,,,
168.76,89.31,Male,7.409573333,20.90939,1,,,
164.18,73.52,Male,2.829573333,5.11939,1,,,
180.18,72.05,Male,18.82957333,3.64939,1,,,
135.94,84.21,Female,-25.41042667,15.80939,0,,,
152.23,55.84,Female,-9.120426667,-12.56061,0,,,
157.68,63.31,Female,-3.670426667,-5.09061,0,,,
146.79,79.73,Female,-14.56042667,11.32939,0,,,
151.64,64.65,Female,-9.710426667,-3.75061,0,,,
139.07,82.57,Female,-22.28042667,14.16939,0,,,
154.7,80.9,Male,-6.650426667,12.49939,1,,,
164.6,79.31,Male,3.249573333,10.90939,1,,,
135.39,54.46,Female,-25.96042667,-13.94061,0,,,
167.69,62.63,Female,6.339573333,-5.77061,0,,,
162.38,60.54,Female,1.029573333,-7.86061,0,,,
159.01,50.52,Female,-2.340426667,-17.88061,0,,,
159.67,100.77,Male,-1.680426667,32.36939,1,,,
171.59,67.66,Male,10.23957333,-0.74061,1,,,
174.78,50.3,Female,13.42957333,-18.10061,0,,,
145.51,67.14,Female,-15.84042667,-1.26061,0,,,
170.73,51.21,Male,9.379573333,-17.19061,1,,,
157.02,78.84,Male,-4.330426667,10.43939,1,,,
142.86,50.8,Female,-18.49042667,-17.60061,0,,,
160.39,67.49,Female,-0.960426667,-0.91061,0,,,
155.12,103.23,Male,-6.230426667,34.82939,1,,,
173.97,68.51,Male,12.61957333,0.10939,1,,,
184.53,58.12,Male,23.17957333,-10.28061,1,,,
164.93,104.16,Male,3.579573333,35.75939,1,,,
174.57,91.64,Male,13.21957333,23.23939,1,,,
157.71,89.31,Male,-3.640426667,20.90939,1,,,
174.73,49.72,Male,13.37957333,-18.68061,1,,,
157.95,48.2,Female,-3.400426667,-20.20061,0,,,
167.97,63.86,Female,6.619573333,-4.54061,0,,,
162.09,53.62,Female,0.739573333,-14.78061,0,,,
129,71.79,Female,-32.35042667,3.38939,0,,,
171.24,76.63,Male,9.889573333,8.22939,1,,,
166.24,59.83,Male,4.889573333,-8.57061,1,,,
159.71,65.01,Male,-1.640426667,-3.39061,1,,,
174.54,78.03,Male,13.18957333,9.62939,1,,,
159.67,67.67,Male,-1.680426667,-0.73061,1,,,
142.06,69.08,Female,-19.29042667,0.67939,0,,,
155,68.31,Female,-6.350426667,-0.09061,0,,,
165.44,57.85,Female,4.089573333,-10.55061,0,,,
171.58,50.81,Female,10.22957333,-17.59061,0,,,
164.15,71.78,Male,2.799573333,3.37939,1,,,
173.35,83.78,Male,11.99957333,15.37939,1,,,
144.98,78.85,Female,-16.37042667,10.44939,0,,,
150,65.12,Female,-11.35042667,-3.28061,0,,,
141.16,59.95,Female,-20.19042667,-8.45061,0,,,
176.06,86.96,Male,14.70957333,18.55939,1,,,
162.91,68.76,Male,1.559573333,0.35939,1,,,
179.9,43.86,Male,18.54957333,-24.54061,1,,,
